text,label
"Hi Jane,

Your hotel reservation at Hawaii has been confirmed. Check-in is at 3:00 PM.",legitimate
Congratulations! You've won a free vacation to Tokyo. Click here to claim your prize.,spam
"Dear Alex,

Thank you for your support. We appreciate your business.",legitimate
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://promo.com).,spam
Discover the key to anti-aging! Order your trial kit now from http://promo.com.,spam
Your account has been compromised! Reset your password at http://example.com.,spam
Your loan application has been approved! Click [here](http://offers.com) to finalize the process.,spam
"Hello Emily,

We value your opinion! Please take a moment to fill out our survey on customer service.",legitimate
"Dear Emily,

Your recent order for smartwatch will arrive on August 5. Thank you for shopping with us!",legitimate
"Hi Emily,

Your hotel reservation at Paris has been confirmed. Check-in is at 3:00 PM.",legitimate
System alert! Your account has been compromised. Secure it now at http://offers.com.,spam
"Hello Jane,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
"Hi John,

Let's schedule a meeting for July 15. Let me know if that works for you.",legitimate
Get high returns on your investment! Learn how at http://promo.com.,spam
"Congratulations! You've won a cash prize of $10,000. Contact us at promo@example.com to claim your prize.",spam
Immediate action required! Update your payment information at [this link](http://offers.com) to avoid account suspension.,spam
Congratulations! You've won a free vacation to Hawaii. Click here to claim your prize.,spam
"Hi Michael,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://offers.com).,spam
Earn money from home! Learn how at http://promo.com.,spam
Immediate action required! Update your payment information at [this link](http://promo.com) to avoid account suspension.,spam
"Hi Jane,

Hope your week is going well! Let me know if you have any updates to share.",legitimate
You've won a lottery! Claim your prize by sending your details to spammer@example.com.,spam
"Hi Emily,

Your feedback helps us improve. Please rate our service at https://www.ibm.com.",legitimate
"Your invoice for $5,000 is attached. Please pay by June 1 to avoid late fees.",spam
"Hi Alex,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
Your account has been compromised! Reset your password at http://example.com.,spam
"Hi Emily,

Your appointment for April 24 has been confirmed. Please let us know if you need to reschedule.",legitimate
"Hi Alex,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
"Dear Alex,

Thank you for your support. We appreciate your business.",legitimate
Unlock the secrets to rapid weight loss! Learn more at http://promo.com.,spam
"Dear John,

Your recent order for camera will arrive on April 24. Thank you for shopping with us!",legitimate
Get the best deal! Renew your subscription now at http://example.com for exclusive benefits.,spam
"Hi Jane,

Your flight reservation for New York on June 1 is confirmed.",legitimate
"Hi Michael,

Your appointment for April 24 has been confirmed. Please let us know if you need to reschedule.",legitimate
"Hi Michael,

Let's schedule a meeting for August 5. Let me know if that works for you.",legitimate
"Hello Jane,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
Congratulations! You've won a free vacation to New York. Click here to claim your prize.,spam
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://offers.com).,spam
"Hi Emily,

Your hotel reservation at Paris has been confirmed. Check-in is at 6:30 PM.",legitimate
"Dear Jane,

Your flight to Tokyo has been rescheduled. Your new departure date is June 1.",legitimate
You've won a lottery! Claim your prize by sending your details to promo@example.com.,spam
"Congratulations! You've won a cash prize of $10,000. Contact us at promo@example.com to claim your prize.",spam
"Dear Alex,

Your recent order for phone will arrive on June 1. Thank you for shopping with us!",legitimate
Your loan application has been approved! Click [here](http://promo.com) to finalize the process.,spam
"Hi Emily,

Your hotel reservation at Tokyo has been confirmed. Check-in is at 5:00 PM.",legitimate
"Hi Emily,

Your flight reservation for Tokyo on April 24 is confirmed.",legitimate
Your account has been compromised! Reset your password at http://offers.com.,spam
Get high returns on your investment! Learn how at http://promo.com.,spam
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
You've been selected for a special offer! Buy laptop now and get a 20% discount.,spam
"Hi John,

Your appointment for June 1 has been confirmed. Please let us know if you need to reschedule.",legitimate
You've been selected for a special offer! Buy camera now and get a 30% discount.,spam
"Dear Emily,

Your flight to Tokyo has been rescheduled. Your new departure date is June 1.",legitimate
Discover the key to anti-aging! Order your trial kit now from http://example.com.,spam
"Hello John,

Your meeting with Robert is scheduled for June 1 at 3:00 PM.",legitimate
"Dear Emily,

Thank you for your support. We appreciate your business.",legitimate
"Dear John,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
"Receipt of payment received for headphones. For more details, click [here](http://example.com).",spam
"Exclusive offer just for you! Buy one smartwatch, get one free! Click [here](http://promo.com) to redeem.",spam
"Hello John,

Your meeting with Michael is scheduled for July 15 at 6:30 PM.",legitimate
"Hello John,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
"Hello John,

Your subscription will renew on May 10. If you have any questions, please contact us.",legitimate
"Dear John,

Your recent order for phone will arrive on June 1. Thank you for shopping with us!",legitimate
"Hi Jane,

Your appointment for June 1 has been confirmed. Please let us know if you need to reschedule.",legitimate
"Dear Emily,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
Unlock the secrets to rapid weight loss! Learn more at http://offers.com.,spam
"Dear Jane,

Thank you for your support. We appreciate your business.",legitimate
"Hello Michael,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
"Dear John,

Thank you for your support. We appreciate your business.",legitimate
"Hello Alex,

We value your opinion! Please take a moment to fill out our survey on website design.",legitimate
"Hi Alex,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
"Hi Michael,

Your order for phone has been confirmed and is being processed.",legitimate
"Hi Emily,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
Get a loan at an unbeatable interest rate! Visit http://example.com for more information.,spam
Get the best deal! Renew your subscription now at http://offers.com for exclusive benefits.,spam
"Dear John,

You have a pending renewal for cloud storage. Please visit https://www.amazon.com to update your payment information.",legitimate
"Dear Jane,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
You've won a lottery! Claim your prize by sending your details to offers@example.com.,spam
"Dear Jane,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
Get a loan at an unbeatable interest rate! Visit http://promo.com for more information.,spam
"Hi Michael,

Your appointment with Dr. Chen is set for June 1 at 5:00 PM. Please let us know if you have any questions.",legitimate
"Hi Alex,

Your appointment with Dr. Chen is set for June 1 at 11:00 AM. Please let us know if you have any questions.",legitimate
"Hi Jane,

Your appointment with Dr. Patel is set for July 15 at 9:00 AM. Please let us know if you have any questions.",legitimate
You've been selected for a special offer! Buy phone now and get a 30% discount.,spam
"Hello Emily,

Your meeting with Michael is scheduled for August 5 at 5:00 PM.",legitimate
Your loan application has been approved! Click [here](http://promo.com) to finalize the process.,spam
Congratulations! You've won a free vacation to Maldives. Click here to claim your prize.,spam
"Earn $10,000/hour working from home! Apply now at http://promo.com.",spam
Exclusive investment opportunity! Double your money in 1 month. Visit http://example.com for details.,spam
"Dear Alex,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
"Hi Emily,

Your hotel reservation at Hawaii has been confirmed. Check-in is at 6:30 PM.",legitimate
"Hello John,

Your subscription will renew on July 15. If you have any questions, please contact us.",legitimate
"Get approved for a loan up to $50,000 with a low interest rate! Apply today at http://offers.com.",spam
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://promo.com.,spam
"Hi Emily,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
Exclusive investment opportunity! Double your money in 3 months. Visit http://offers.com for details.,spam
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
"Dear John,

You have a pending renewal for cloud storage. Please visit https://www.amazon.com to update your payment information.",legitimate
"Dear Jane,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
Huge sale! Get 30%% off on headphones! Shop now at http://example.com.,spam
Discover the key to anti-aging! Order your trial kit now from http://example.com.,spam
Limited-time offer: Get laptop for $19.99! Visit http://promo.com to buy now.,spam
"Hello John,

Your subscription will renew on July 15. If you have any questions, please contact us.",legitimate
Your subscription will renew on July 15. Update your payment information at http://promo.com.,spam
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://offers.com.,spam
Your loan application has been approved! Click [here](http://promo.com) to finalize the process.,spam
"Dear Michael,

Your flight to New York has been rescheduled. Your new departure date is August 5.",legitimate
"Dear Jane,

Thank you for your support. We appreciate your business.",legitimate
"Dear John,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Hi John,

Let's schedule a meeting for May 10. Let me know if that works for you.",legitimate
"Dear Emily,

Just wanted to catch up and see how things are going on your end.",legitimate
"Exclusive offer just for you! Buy one headphones, get one free! Click [here](http://example.com) to redeem.",spam
"Hi Alex,

Let's schedule a meeting for June 1. Let me know if that works for you.",legitimate
"Hi Emily,

Your flight reservation for Paris on June 1 is confirmed.",legitimate
"Dear Emily,

Your flight to Hawaii has been rescheduled. Your new departure date is May 10.",legitimate
"Hi Michael,

Let's schedule a meeting for June 1. Let me know if that works for you.",legitimate
Congratulations! You've won a free vacation to New York. Click here to claim your prize.,spam
Limited-time offer: Get phone for $99.99! Visit http://promo.com to buy now.,spam
Huge sale! Get laptop for a special price at http://offers.com.,spam
"Hello Emily,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
"Hi Michael,

Your appointment with Dr. Patel is set for July 15 at 6:30 PM. Please let us know if you have any questions.",legitimate
"Hello Michael,

Thank you for your application. We'll get back to you shortly.",legitimate
Immediate action required! Update your payment information at [this link](http://offers.com) to avoid account suspension.,spam
Congratulations! You've won a cash prize of $500. Contact us at spammer@example.com to claim your prize.,spam
"Hi Jane,

Your hotel reservation at New York has been confirmed. Check-in is at 6:30 PM.",legitimate
"Dear Alex,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
Immediate job openings available! No experience required. Visit http://promo.com to apply.,spam
Your computer is infected! Call our helpline at 555-1234 for immediate assistance.,spam
"Dear Emily,

You have a pending renewal for software suite. Please visit https://www.apple.com to update your payment information.",legitimate
Huge sale! Get laptop for a special price at http://promo.com.,spam
"Hi Alex,

Let's schedule a meeting for July 15. Let me know if that works for you.",legitimate
"Congratulations! You've won a cash prize of $50,000. Contact us at spammer@example.com to claim your prize.",spam
"Hi John,

Your appointment for July 15 has been confirmed. Please let us know if you need to reschedule.",legitimate
"Exclusive offer just for you! Buy one smartwatch, get one free! Click [here](http://promo.com) to redeem.",spam
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://example.com).,spam
"Hi Jane,

Your feedback helps us improve. Please rate our service at https://www.google.com.",legitimate
Earn money from home! Learn how at http://example.com.,spam
"Dear Alex,

Your flight to New York has been rescheduled. Your new departure date is July 15.",legitimate
Get high returns on your investment! Learn how at http://promo.com.,spam
Your account has been compromised! Reset your password at http://promo.com.,spam
Your loan application has been approved! Click [here](http://example.com) to finalize the process.,spam
"Dear Jane,

Your recent order for smartwatch will arrive on July 15. Thank you for shopping with us!",legitimate
"Exclusive offer just for you! Buy one smartwatch, get one free! Click [here](http://promo.com) to redeem.",spam
"Hi Michael,

Your appointment with Dr. Johnson is set for August 5 at 5:00 PM. Please let us know if you have any questions.",legitimate
Limited-time offer: Get laptop for $49.99! Visit http://example.com to buy now.,spam
"Dear Emily,

Your order for phone has been shipped. Track your package with the tracking number 654321.",legitimate
"Hi Jane,

Your hotel reservation at Paris has been confirmed. Check-in is at 9:00 AM.",legitimate
"Hello Alex,

We value your opinion! Please take a moment to fill out our survey on user experience.",legitimate
"Hi Alex,

Your appointment with Dr. Patel is set for April 24 at 11:00 AM. Please let us know if you have any questions.",legitimate
Your account has been compromised! Reset your password at http://example.com.,spam
Get the best deal! Renew your subscription now at http://example.com for exclusive benefits.,spam
Get approved for a loan up to $500 with a low interest rate! Apply today at http://promo.com.,spam
Congratulations! You've won a free vacation to Paris. Click here to claim your prize.,spam
Discover the key to anti-aging! Order your trial kit now from http://promo.com.,spam
Get access to exclusive content! Sign up now at http://example.com.,spam
"Hi John,

Your flight reservation for Maldives on May 10 is confirmed.",legitimate
"Hi Jane,

Let's schedule a meeting for May 10. Let me know if that works for you.",legitimate
"Dear Michael,

You have a pending renewal for gaming subscription. Please visit https://www.amazon.com to update your payment information.",legitimate
"Hi Emily,

Your hotel reservation at Hawaii has been confirmed. Check-in is at 3:00 PM.",legitimate
Discover the key to anti-aging! Order your trial kit now from http://promo.com.,spam
Your loan application has been approved! Click [here](http://offers.com) to finalize the process.,spam
Get high returns on your investment! Learn how at http://offers.com.,spam
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://offers.com.,spam
Congratulations! You've won a free vacation to Maldives. Click here to claim your prize.,spam
Congratulations! You've won a free vacation to New York. Click here to claim your prize.,spam
Huge sale! Get headphones for a special price at http://promo.com.,spam
You've been selected for a special offer! Buy phone now and get a 30% discount.,spam
"Hi Michael,

Your appointment for August 5 has been confirmed. Please let us know if you need to reschedule.",legitimate
"Hello John,

We value your opinion! Please take a moment to fill out our survey on customer service.",legitimate
Huge sale! Get 50%% off on smartwatch! Shop now at http://offers.com.,spam
"Hello Emily,

Your meeting with Emily is scheduled for April 24 at 11:00 AM.",legitimate
"Hi Jane,

Let's schedule a meeting for July 15. Let me know if that works for you.",legitimate
"Earn $10,000/hour working from home! Apply now at http://example.com.",spam
"Hello Emily,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
"Dear Alex,

Your recent order for phone will arrive on April 24. Thank you for shopping with us!",legitimate
"Dear Alex,

Your flight to New York has been rescheduled. Your new departure date is April 24.",legitimate
"Hello Emily,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
Immediate job openings available! No experience required. Visit http://offers.com to apply.,spam
System alert! Your account has been compromised. Secure it now at http://promo.com.,spam
"Dear Alex,

Your order for camera has been shipped. Track your package with the tracking number 123456.",legitimate
Immediate job openings available! No experience required. Visit http://promo.com to apply.,spam
Get a loan at an unbeatable interest rate! Visit http://example.com for more information.,spam
"Congratulations! You've won a cash prize of $5,000. Contact us at promo@example.com to claim your prize.",spam
"Exclusive offer just for you! Buy one smartwatch, get one free! Click [here](http://promo.com) to redeem.",spam
Your subscription will renew on July 15. Update your payment information at http://example.com.,spam
Earn money from home! Learn how at http://offers.com.,spam
"Hello Emily,

We value your opinion! Please take a moment to fill out our survey on website design.",legitimate
"Dear Emily,

You have a pending renewal for cloud storage. Please visit https://www.apple.com to update your payment information.",legitimate
Huge sale! Get headphones for a special price at http://example.com.,spam
"Hi Jane,

Hope your week is going well! Let me know if you have any updates to share.",legitimate
Congratulations! You've won a free vacation to Hawaii. Click here to claim your prize.,spam
Your invoice for $500 is attached. Please pay by April 24 to avoid late fees.,spam
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://example.com).,spam
"Hi Michael,

Your hotel reservation at Tokyo has been confirmed. Check-in is at 11:00 AM.",legitimate
"Hi Alex,

Your appointment for April 24 has been confirmed. Please let us know if you need to reschedule.",legitimate
Get the best deal! Renew your subscription now at http://offers.com for exclusive benefits.,spam
Get high returns on your investment! Learn how at http://example.com.,spam
Your loan application has been approved! Click [here](http://promo.com) to finalize the process.,spam
"Hi Michael,

Your subscription to music streaming will end on May 10. Renew now to continue enjoying our services!",legitimate
"Dear Emily,

Just wanted to catch up and see how things are going on your end.",legitimate
Get access to exclusive content! Sign up now at http://offers.com.,spam
System alert! Your account has been compromised. Secure it now at http://example.com.,spam
"Hello Jane,

Thank you for your application. We'll get back to you shortly.",legitimate
"Hi Emily,

Your appointment with Dr. Smith is set for July 15 at 3:00 PM. Please let us know if you have any questions.",legitimate
Your loan application has been approved! Click [here](http://promo.com) to finalize the process.,spam
"Dear Jane,

Your recent order for camera will arrive on July 15. Thank you for shopping with us!",legitimate
"Dear Alex,

Just wanted to catch up and see how things are going on your end.",legitimate
"Hello Michael,

Thank you for your application. We'll get back to you shortly.",legitimate
"Exclusive offer just for you! Buy one smartwatch, get one free! Click [here](http://example.com) to redeem.",spam
Limited-time offer: Get laptop for $49.99! Visit http://offers.com to buy now.,spam
Huge sale! Get 20%% off on headphones! Shop now at http://offers.com.,spam
"Hi Emily,

Your appointment with Dr. Jones is set for August 5 at 6:30 PM. Please let us know if you have any questions.",legitimate
"Hello Jane,

Thank you for your application. We'll get back to you shortly.",legitimate
"Hi Michael,

Let's schedule a meeting for July 15. Let me know if that works for you.",legitimate
Earn money from home! Learn how at http://example.com.,spam
Exclusive investment opportunity! Double your money in 1 year. Visit http://promo.com for details.,spam
Get the best deal! Renew your subscription now at http://offers.com for exclusive benefits.,spam
"Dear Michael,

Your recent order for camera will arrive on July 15. Thank you for shopping with us!",legitimate
"Dear Alex,

You have a pending renewal for cloud storage. Please visit https://www.amazon.com to update your payment information.",legitimate
You've been selected for a special offer! Buy headphones now and get a 20% discount.,spam
"Dear Emily,

Your recent order for laptop will arrive on July 15. Thank you for shopping with us!",legitimate
"Dear Jane,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
Get a loan at an unbeatable interest rate! Visit http://promo.com for more information.,spam
Your subscription will renew on May 10. Update your payment information at http://example.com.,spam
"Hi Jane,

Your appointment with Dr. Johnson is set for August 5 at 5:00 PM. Please let us know if you have any questions.",legitimate
"Dear Michael,

Your flight to Maldives has been rescheduled. Your new departure date is June 1.",legitimate
"Your invoice for $50,000 is attached. Please pay by June 1 to avoid late fees.",spam
"Hi Jane,

Your feedback helps us improve. Please rate our service at https://www.google.com.",legitimate
Get access to exclusive content! Sign up now at http://offers.com.,spam
"Dear John,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Dear Alex,

Just wanted to catch up and see how things are going on your end.",legitimate
Get high returns on your investment! Learn how at http://example.com.,spam
"Hi Jane,

Let's schedule a meeting for May 10. Let me know if that works for you.",legitimate
Limited-time offer: Get laptop for $99.99! Visit http://example.com to buy now.,spam
"Get approved for a loan up to $5,000 with a low interest rate! Apply today at http://example.com.",spam
You've been selected for a special offer! Buy phone now and get a 50% discount.,spam
"Hi John,

Your order for laptop has been confirmed and is being processed.",legitimate
Your subscription will renew on April 24. Update your payment information at http://promo.com.,spam
"Hello Jane,

We value your opinion! Please take a moment to fill out our survey on customer service.",legitimate
Get the best deal! Renew your subscription now at http://promo.com for exclusive benefits.,spam
"Hi Alex,

Your order for camera has been confirmed and is being processed.",legitimate
Get approved for a loan up to $500 with a low interest rate! Apply today at http://offers.com.,spam
"Hi Emily,

Your hotel reservation at Paris has been confirmed. Check-in is at 6:30 PM.",legitimate
Your loan application has been approved! Click [here](http://example.com) to finalize the process.,spam
Limited-time offer: Get camera for $19.99! Visit http://example.com to buy now.,spam
"Hi Alex,

Your subscription to email subscription will end on May 10. Renew now to continue enjoying our services!",legitimate
"Exclusive offer just for you! Buy one laptop, get one free! Click [here](http://promo.com) to redeem.",spam
"Hi Alex,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
"Hi Alex,

Hope your week is going well! Let me know if you have any updates to share.",legitimate
"Hi John,

Your feedback helps us improve. Please rate our service at https://www.ibm.com.",legitimate
"Congratulations! You've won a cash prize of $1,000. Contact us at offers@example.com to claim your prize.",spam
"Hello Emily,

We value your opinion! Please take a moment to fill out our survey on user experience.",legitimate
Exclusive investment opportunity! Double your money in 6 months. Visit http://offers.com for details.,spam
Limited-time offer: Get laptop for $19.99! Visit http://example.com to buy now.,spam
"Dear John,

You have a pending renewal for newsletter. Please visit https://www.microsoft.com to update your payment information.",legitimate
You're the lucky winner of the MegaMillions lottery! Claim your prize now by visiting http://promo.com.,spam
Huge sale! Get phone for a special price at http://promo.com.,spam
"Hi John,

Hope your week is going well! Let me know if you have any updates to share.",legitimate
Your computer is infected! Call our helpline at 987-654-3210 for immediate assistance.,spam
"Hello Alex,

Your meeting with Sarah is scheduled for July 15 at 11:00 AM.",legitimate
"Hi Alex,

Your feedback helps us improve. Please rate our service at https://www.microsoft.com.",legitimate
"Dear Jane,

Thank you for your support. We appreciate your business.",legitimate
Huge sale! Get headphones for a special price at http://promo.com.,spam
Limited-time offer: Get camera for $99.99! Visit http://promo.com to buy now.,spam
"Hi Emily,

Your feedback helps us improve. Please rate our service at https://www.amazon.com.",legitimate
"Hello Michael,

Your subscription will renew on May 10. If you have any questions, please contact us.",legitimate
Get the best deal! Renew your subscription now at http://example.com for exclusive benefits.,spam
"Dear Jane,

Your flight to Hawaii has been rescheduled. Your new departure date is July 15.",legitimate
"Dear Jane,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
Get access to exclusive content! Sign up now at http://promo.com.,spam
"Dear Michael,

Just wanted to catch up and see how things are going on your end.",legitimate
Your account has been compromised! Reset your password at http://offers.com.,spam
Huge sale! Get phone for a special price at http://offers.com.,spam
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://example.com.,spam
"Dear Michael,

You have a pending renewal for newsletter. Please visit https://www.amazon.com to update your payment information.",legitimate
"Hi Emily,

Let's schedule a meeting for July 15. Let me know if that works for you.",legitimate
"Hi John,

Your subscription to email subscription will end on April 24. Renew now to continue enjoying our services!",legitimate
"Hello Alex,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
You've been selected for a special offer! Buy laptop now and get a 30% discount.,spam
"Hello Emily,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
"Hi John,

Your appointment with Dr. Smith is set for July 15 at 9:00 AM. Please let us know if you have any questions.",legitimate
Huge sale! Get headphones for a special price at http://offers.com.,spam
Your computer is infected! Call our helpline at 800-123-4567 for immediate assistance.,spam
"Hello John,

Your meeting with Michael is scheduled for June 1 at 3:00 PM.",legitimate
"Hi Alex,

Your flight reservation for Hawaii on August 5 is confirmed.",legitimate
Get high returns on your investment! Learn how at http://promo.com.,spam
Your loan application has been approved! Click [here](http://example.com) to finalize the process.,spam
"Dear Michael,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
Unlock the secrets to rapid weight loss! Learn more at http://offers.com.,spam
Discover the key to anti-aging! Order your trial kit now from http://offers.com.,spam
"Dear John,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
System alert! Your account has been compromised. Secure it now at http://offers.com.,spam
"Hello Jane,

We value your opinion! Please take a moment to fill out our survey on customer service.",legitimate
"Hi Jane,

Hope your week is going well! Let me know if you have any updates to share.",legitimate
"Hi John,

Your subscription to music streaming will end on August 5. Renew now to continue enjoying our services!",legitimate
"Hello Michael,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
Alert! Suspicious activity detected in your account. Please verify your account information by clicking [here](http://offers.com).,spam
"Dear Emily,

Your recent order for laptop will arrive on April 24. Thank you for shopping with us!",legitimate
"Your invoice for $50,000 is attached. Please pay by June 1 to avoid late fees.",spam
"Receipt of payment received for smartwatch. For more details, click [here](http://example.com).",spam
"Hi Michael,

Your order for laptop has been confirmed and is being processed.",legitimate
"Congratulations! You've won a cash prize of $1,000. Contact us at spammer@example.com to claim your prize.",spam
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
"Dear John,

Your order for camera has been shipped. Track your package with the tracking number 654321.",legitimate
"Hi Michael,

Your appointment for August 5 has been confirmed. Please let us know if you need to reschedule.",legitimate
You've won a lottery! Claim your prize by sending your details to promo@example.com.,spam
"Hello John,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
"Hello Emily,

Thank you for your application. We'll get back to you shortly.",legitimate
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
Your account has been compromised! Reset your password at http://offers.com.,spam
"Get approved for a loan up to $50,000 with a low interest rate! Apply today at http://offers.com.",spam
Get the best deal! Renew your subscription now at http://promo.com for exclusive benefits.,spam
Your subscription will renew on June 1. Update your payment information at http://offers.com.,spam
Get high returns on your investment! Learn how at http://promo.com.,spam
"Dear Emily,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Dear Jane,

You have a pending renewal for newsletter. Please visit https://www.apple.com to update your payment information.",legitimate
Your subscription will renew on August 5. Update your payment information at http://offers.com.,spam
"Hello Michael,

Your meeting with Emily is scheduled for April 24 at 11:00 AM.",legitimate
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://promo.com.,spam
Get high returns on your investment! Learn how at http://example.com.,spam
"Hello John,

Your meeting with John is scheduled for July 15 at 5:00 PM.",legitimate
"Hi Emily,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
"Hi John,

Your hotel reservation at Maldives has been confirmed. Check-in is at 6:30 PM.",legitimate
System alert! Your account has been compromised. Secure it now at http://offers.com.,spam
Unlock the secrets to rapid weight loss! Learn more at http://promo.com.,spam
"Hi John,

Your appointment with Dr. Jones is set for April 24 at 5:00 PM. Please let us know if you have any questions.",legitimate
"Earn $50,000/hour working from home! Apply now at http://offers.com.",spam
"Hello Alex,

Your account balance is $500.00. If you have any questions, please let us know.",legitimate
Get a loan at an unbeatable interest rate! Visit http://promo.com for more information.,spam
"Exclusive offer just for you! Buy one headphones, get one free! Click [here](http://offers.com) to redeem.",spam
"Dear Alex,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
Immediate job openings available! No experience required. Visit http://offers.com to apply.,spam
"Dear Michael,

You have a pending renewal for software suite. Please visit https://www.apple.com to update your payment information.",legitimate
"Earn $50,000/hour working from home! Apply now at http://offers.com.",spam
"Dear Jane,

Your recent order for phone will arrive on July 15. Thank you for shopping with us!",legitimate
"Hello Emily,

Thank you for your application. We'll get back to you shortly.",legitimate
"Hello Emily,

Your subscription will renew on April 24. If you have any questions, please contact us.",legitimate
Get a loan at an unbeatable interest rate! Visit http://promo.com for more information.,spam
Unlock the secrets to financial freedom! Attend our free webinar by registering at http://promo.com.,spam
Huge sale! Get 50%% off on phone! Shop now at http://offers.com.,spam
"Hi John,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
"Hi Michael,

Your order for laptop has been confirmed and is being processed.",legitimate
"Your invoice for $5,000 is attached. Please pay by April 24 to avoid late fees.",spam
Unlock the secrets to rapid weight loss! Learn more at http://example.com.,spam
"Hello Michael,

Your meeting with Michael is scheduled for April 24 at 9:00 AM.",legitimate
Immediate action required! Update your payment information at [this link](http://example.com) to avoid account suspension.,spam
"Hi Alex,

Your flight reservation for Tokyo on June 1 is confirmed.",legitimate
"Exclusive offer just for you! Buy one laptop, get one free! Click [here](http://promo.com) to redeem.",spam
"Hi Emily,

Your appointment with Dr. Patel is set for April 24 at 3:00 PM. Please let us know if you have any questions.",legitimate
"Dear Alex,

You have a pending renewal for cloud storage. Please visit https://www.google.com to update your payment information.",legitimate
"Hello Alex,

Your meeting with Jane is scheduled for June 1 at 6:30 PM.",legitimate
Earn money from home! Learn how at http://offers.com.,spam
"Hello John,

Your account balance is $1,000.00. If you have any questions, please let us know.",legitimate
Get the best deal! Renew your subscription now at http://example.com for exclusive benefits.,spam
"Hello Jane,

Your account balance is $2,000.00. If you have any questions, please let us know.",legitimate
"Dear John,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
"Hi Alex,

Your flight reservation for Tokyo on May 10 is confirmed.",legitimate
Discover the key to anti-aging! Order your trial kit now from http://example.com.,spam
"Dear Alex,

Your order for laptop has been shipped. Track your package with the tracking number 654321.",legitimate
Congratulations! You've won a free vacation to New York. Click here to claim your prize.,spam
"Dear Emily,

Your recent order for laptop will arrive on May 10. Thank you for shopping with us!",legitimate
Your invoice for $500 is attached. Please pay by May 10 to avoid late fees.,spam
"Hello John,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
"Dear Michael,

Your flight to Paris has been rescheduled. Your new departure date is August 5.",legitimate
Get access to exclusive content! Sign up now at http://promo.com.,spam
Your account has been compromised! Reset your password at http://promo.com.,spam
"Hi Michael,

Hope your week is going well! Let me know if you have any updates to share.",legitimate
Get a loan at an unbeatable interest rate! Visit http://offers.com for more information.,spam
You've won a lottery! Claim your prize by sending your details to spammer@example.com.,spam
You're the lucky winner of the SuperLotto lottery! Claim your prize now by visiting http://promo.com.,spam
